The Mad Ship,Robin Hobb,1999
Broken,Karin Slaughter,2010
The Broker,John Grisham,2005
Halo,Alexandra Adornetto,2010
Envy,Sandra Brown,1999
The Bean Trees,Barbara Kingsolver,1988
The Program,Suzanne Young,2013
A Room with a View,E.M. Forster,1908
The Two Towers,J.R.R. Tolkien,1954
Futures and Frosting,Tara Sivec,2012
The Inner Circle,Brad Meltzer,2011
The Sum of All Fears,Tom Clancy,1991
Austerlitz,"W.G. Sebald, Anthea Bell",2001
Palestine,"Joe Sacco, Edward Said",1996
The Sandcastle Girls,Chris Bohjalian,2012
Xenocide,Orson Scott Card,1991
The Pillars of Creation,Terry Goodkind,2001
The Inimitable Jeeves ,P.G. Wodehouse,1923
Sacajawea,Anna Lee Waldo,1978
The Obelisk Gate,N.K. Jemisin,2016
Circling the Sun,Paula McLain,2015
Shadow of Night,Deborah Harkness,2012
Teacher Man,Frank McCourt,2005
Don't Waste Your Life,John Piper,2003
Cosmos,Carl Sagan,1980
Hannibal,Thomas Harris,1999
Changes,Jim Butcher,2010
Kim,"Rudyard Kipling, Edward Said",1901
Black Rose,Nora Roberts,2005
Promised,Caragh M. O'Brien,2012
Memnoch The Devil,Anne Rice,1995
Full Moon Rising,Keri Arthur,2006
Everything I Never Told You,Celeste Ng,2014
Piercing the Darkness,Frank E. Peretti,1989
Across the Universe,Beth Revis,2011
Nature Girl,Carl Hiaasen,2006
Scandal in Spring,Lisa Kleypas,2006
Cress,Marissa Meyer,2014
Assholes Finish First,Tucker Max,2008
Good in Bed,Jennifer Weiner,2001
Carpe Corpus,Rachel Caine,2009
Tears of a Tiger,Sharon M. Draper,1994
Eloise,"Kay Thompson, Hilary Knight",1955
Rage,"Richard Bachman, Stephen King",1977
Amsterdam,Ian McEwan,1998
The Story of Art,E.H. Gombrich,1950
Hell's Corner ,David Baldacci,2010
I Too Had A Love Story,Ravinder Singh,2007
Pale Fire,Vladimir Nabokov,1962
Orthodoxy,G.K. Chesterton,1908
One Day at Horrorland,R.L. Stine,1994
The House of Silk,Anthony Horowitz,2011
Staked,Kevin Hearne,2016
Kiss of Crimson ,Lara Adrian,2007
The Cold Moon,Jeffery Deaver,2006
The Spectacular Now,Tim Tharp,2008
A Beautiful Mind,Sylvia Nasar,1998
In the Night Kitchen,Maurice Sendak,1970
The Autograph Man,Zadie Smith,2002
The Aeronaut's Windlass ,Jim Butcher,2015
The Wonder,Emma Donoghue,2016
Grave Mercy,Robin LaFevers,2012
Truce,R.L. Mathewson,2013
Eldest,Christopher Paolini,2005
Tampa,Alissa Nutting,2013
Cry to Heaven,Anne Rice,1982
One Shot,Lee Child,2005
A Simple Plan,Scott B. Smith,1993
Telegraph Avenue,Michael Chabon,2012
Infidel,Ayaan Hirsi Ali,2006
Prayers for Sale,Sandra Dallas,1997
Bite Me If You Can,Lynsay Sands,2007
Forest Born,Shannon Hale,2009
All-American Girl,Meg Cabot,2002
Fantasy Lover,Sherrilyn Kenyon,2002
A Place Called Freedom,Ken Follett,1995
Spark,Brigid Kemmerer,2012
Rainbow Valley,L.M. Montgomery,1919
Flag in Exile,David Weber,1995
If I Stay,Gayle Forman,2009
Shock Wave,Clive Cussler,1996
High Fidelity,Nick Hornby,1995
Captivated by You,Sylvia Day,2014
Cross,James Patterson,2006
Mr Maybe,Jane Green,1999
Alif the Unseen,G. Willow Wilson,2012
Mortal Prey,John Sandford,2002
Gone,Lisa Gardner,2006
Elle s'appelait Sarah,Tatiana de Rosnay,2007
Windmills of the Gods,Sidney Sheldon,1987
The Partner,John Grisham,1997
Mystery,Jonathan Kellerman,2011
Deadhouse Gates,Steven Erikson,2000
The Vanished Man,Jeffery Deaver,2003
The Double Bind,Chris Bohjalian,2007
Unspoken,Sarah Rees Brennan,2012
The Last Anniversary,Liane Moriarty,2006
Visions of Heat,Nalini Singh,2007
The Name of the Star,Maureen Johnson,2011
I'd Know You Anywhere,Laura Lippman,2010
Firestarter,Stephen King,1980
An Echo in the Bone,Diana Gabaldon,2009
Twisted Palace,Erin Watt,2016
Miller's Valley,Anna Quindlen,2016
Darkness,John Saul,1991
The Magicians' Guild,Trudi Canavan,2001
Restless,William  Boyd,2006
The Informers,Bret Easton Ellis,1994
One Door Away from Heaven,Dean Koontz,2001
Death du Jour,Kathy Reichs,1999
First Test,Tamora Pierce,1999
The Boston Girl,Anita Diamant,2014
Nefertiti,Michelle Moran,2007
Along Came a Spider,James Patterson,1993
Last Sacrifice ,Richelle Mead,2010
Hidden,Sophie Jordan,2012
Tortured for Christ,Richard Wurmbrand,1940
Keeping the Moon,Sarah Dessen,1999
Sophie's Choice,William Styron,1979
A Head Full of Ghosts,Paul Tremblay,2015
The Body Finder,Kimberly Derting,2010
Jacob,Jacquelyn Frank,2006
Swallows and Amazons,Arthur Ransome,1930
Finders Keepers,Stephen King,2015
Every Last Word,Tamara Ireland Stone,2015
Crossroads of Twilight,Robert Jordan,2003
The Elfstones Of Shannara,Terry Brooks,1982
The Jordan Rules,"Sam Smith, Doug Grud",1992
We'll Always Have Summer,Jenny Han,2011
WAR,Sebastian Junger,2010
A House for Mr. Biswas,V.S. Naipaul,1961
Necessary Lies,Diane Chamberlain,2013
The Pigeon Wants a Puppy!,Mo Willems,2008
The Eight,Katherine Neville,1988
The Fourth Protocol,Frederick Forsyth,1984
The Complete Stories,Flannery O'Connor,1971
A Week in Winter,Maeve Binchy,2012
Ecstasy Unveiled,Larissa Ione,2010
Message in a Bottle,Nicholas Sparks,1998
Black Beauty,Anna Sewell,1877
Protect and Defend,Vince Flynn,2007
Providence,Jamie McGuire,2010
Master of the Game,Sidney Sheldon,1982
City of Bones,Cassandra Clare,2007
Finding Cassie Crazy,Jaclyn Moriarty,2003
Revival,Stephen King,2014
Moving Pictures,Terry Pratchett,1990
The Crimson Campaign,Brian  McClellan,2014
Celebrity in Death,J.D. Robb,2012
Twice Bitten ,Chloe Neill,2010
"Absalom, Absalom!",William Faulkner,1936
Kindred in Death ,J.D. Robb,2009
"Ogre, Ogre (Xanth, #5)",Piers Anthony,1982
Under the Dome,Stephen King,2009
Empress Orchid,Anchee Min,2003
Bad Feminist ,Roxane Gay,2014
Inca Gold,Clive Cussler,1994
A Fine Balance,Rohinton Mistry,1996
Jude the Obscure,Thomas Hardy,1895
Herr der Diebe,Cornelia Funke,2000
The Mephisto Club,Tess Gerritsen,2006
Red Mist,Patricia Cornwell,2011
The Other Wind,Ursula K. Le Guin,2001
"Hush, Hush",Becca Fitzpatrick,2009
Lock In,John Scalzi,2014
We the Animals,Justin Torres,2011
Heartbreaker,Julie Garwood,2000
Death of a Salesman,Arthur Miller,1949
Hey Nostradamus!,Douglas Coupland,2003
Everlasting,Alyson Noel,2011
How the Light Gets In,Louise Penny,2013
The Long Way Home,Louise Penny,2014
Collected Poems,Dylan Thomas,1952
White Noise,Don DeLillo,1985
Atonement,Ian McEwan,2001
Shelter,Harlan Coben,2011
Tenth Grade Bleeds,Heather Brewer,2009
Depraved Heart,Patricia Cornwell,2015
Kiss of a Demon King ,Kresley Cole,2009
Think Twice,Lisa Scottoline,2010
Eternal Kiss of Darkness,Jeaniene Frost,2010
One Breath Away,Heather Gudenkauf,2012
Elixir,Jennifer L. Armentrout,2012
Chains,Laurie Halse Anderson,2008
Heat,Bill Buford,2006
Bare Bones,Kathy Reichs,2003
Heartburn,Nora Ephron,1983
Fear Nothing ,Dean Koontz,1998
Kristy's Great Idea,Ann M. Martin,1986
The Fourth Hand,John Irving,2001
Evening Class,Maeve Binchy,1996
Midnight Rising,Lara Adrian,2008
Barely Breathing,Rebecca Donovan,2012
Blood Cross,Faith Hunter,2010
Eragon,Christopher Paolini,2002
Five Little Pigs,Agatha Christie,1942
UnWholly,Neal Shusterman,2012
Altar of Eden,James Rollins,2009
Fifty Shades Darker,E.L. James,2011
Love Letters to the Dead,Ava Dellaira,2014
The Lords of the North,Bernard Cornwell,2006
Dime Store Magic,Kelley Armstrong,2004
Claimed By Shadow,Karen Chance,2007
Unraveling,Elizabeth Norris,2012
Fifty Shades of Grey,E.L. James,2011
American Gods,Neil Gaiman,2001
Tilt,Ellen Hopkins,2012
Snow Flower and the Secret Fan,Lisa See,2005
Bones to Ashes,Kathy Reichs,2007
Hard Bitten,Chloe Neill,2011
Speaker for the Dead,Orson Scott Card,1986
Marvels,"Kurt Busiek, Alex Ross",1993
Spin,Robert Charles Wilson,2005
On the Island,Tracey Garvis-Graves,2011
The Distant Hours,Kate Morton,2010
Jinx,Meg Cabot,2007
Commencement,J. Courtney Sullivan,2009
When the Wind Blows,James Patterson,1998
Perfect Shadow,Brent Weeks,2011
Death in the Clouds,Agatha Christie,1935
Fear Nothing,Lisa Gardner,2014
Some Luck,Jane Smiley,2014
Timeline,Michael Crichton,1999
The Dead,James Joyce,1914
State of Fear,Michael Crichton,2004
The Interestings,Meg Wolitzer,2013
Scent of Magic,Maria V. Snyder,2012
The Big Sleep,Raymond Chandler,1939
Savannah Blues,Mary Kay Andrews,2002
The Girl You Left Behind,Jojo Moyes,2012
Proof: A Play,David Auburn,2000
Red Harvest,Dashiell Hammett,1929
Braveheart,Randall Wallace,1995
Lullaby,Chuck Palahniuk,2002
The English Patient,Michael Ondaatje,1992
Hafalan Shalat Delisa,Tere Liye,2005
Beautiful Bastard,Christina Lauren,2013
We Need New Names,NoViolet Bulawayo,2013
The Racketeer,John Grisham,2012
The Complete Robot,Isaac Asimov,1982
Froi of the Exiles,Melina Marchetta,2011
Lilac Girls,Martha Hall Kelly,2016
The one I left behind,Jennifer McMahon,2013
Divine Madness,Robert Muchamore,2006
On the Edge,Ilona Andrews,2009
Walk Two Moons,Sharon Creech,1994
Mini Shopaholic,Sophie Kinsella,2010
The Fiery Cross,Diana Gabaldon,2001
Food: A Love Story,Jim Gaffigan,2014
Ransom,Julie Garwood,1999
The Third Secret,Steve Berry,2005
The List,Steve Martini,1997
The Black Lyon,Jude Deveraux,1980
Dear Life,Alice Munro,2012
Hammer of the Gods,Stephen Davis,1985
Power of Art,Simon Schama,2006
The World According to Garp,John Irving,1978
Fixed on You,Laurelin Paige,2013
Subterranean,James Rollins,1999
Bite Club,Rachel Caine,2011
Solar,Ian McEwan,2010
Opal,Jennifer L. Armentrout,2012
The Shunning,Beverly  Lewis,1997
The Doomsday Conspiracy,Sidney Sheldon,1991
Through the Ever Night,Veronica Rossi,2013
Netherland,Joseph O'Neill,2008
Debt of Honor,Tom Clancy,1994
The Guns of Navarone,Alistair MacLean,1957
The Rembrandt Affair,Daniel Silva,2010
Consider Phlebas,Iain M. Banks,1987
In Bed with a Highlander,Maya Banks,2011
The Lemonade War,Jacqueline Davies,2007
The Quantum Thief,Hannu Rajaniemi,2010
Gone ,Lisa McMann,2010
On Mystic Lake,Kristin Hannah,1999
Stay Out of the Basement,R.L. Stine,1992
Kushiel's Mercy,Jacqueline Carey,2001
Emma,"Jane Austen, Fiona Stafford",1815
Hothouse Flower,Lucinda Riley,2010
Small Steps,Louis Sachar,2006
Wonder,R.J. Palacio,2012
Women in Love,D.H. Lawrence,1920
Fevre Dream,George R.R. Martin,1982
Arsenic and Old Lace,Joseph Kesselring,1939
Bruiser,Neal Shusterman,2010
Taltos,"Anne Rice, Tim Curry",1994
Summer People,Elin Hilderbrand,2003
Mudbound,Hillary Jordan,2008
So You Want to Be a Wizard,Diane Duane,1983
The Dante Club,Matthew Pearl,2003
Bright Shiny Morning,James Frey,2008
Magic Breaks,Ilona Andrews,2014
Rose Madder,Stephen King,1995
Heart of Darkness,Joseph Conrad,1910
Storm Island,Ken Follett,1978
A Great Deliverance,Elizabeth  George,1988
Hunted,"P.C. Cast, Kristin Cast",2009
The Maltese Falcon,Dashiell Hammett,1930
China Rich Girlfriend,Kevin Kwan,2015
Fireproof,Eric Wilson,2008
The Great Santini,Pat Conroy,1976
Dark Side of the Moon,Sherrilyn Kenyon,2006
Saint Anything,Sarah Dessen,2015
Big Stone Gap,Adriana Trigiani,2000
The Fire Within,Chris d'Lacey,2001
The Whistling Season,Ivan Doig,2006
After Ever Happy,Anna Todd,2015
Written on the Body,Jeanette Winterson,1992
Birds of a Feather,Jacqueline Winspear,2004
The Choice,Nicholas Sparks,2007
The Crown of Embers,Rae Carson,2012
The Burning Room,Michael Connelly,2014
Good as Gone,Amy Gentry,2016
Shades of Grey,Jasper Fforde,2009
The Visitation,Frank E. Peretti,1999
The Pearl of the World,John Steinbeck,1947
The Black Widow,Daniel Silva,2016
The Dragon's Path,Daniel Abraham,2011
Make Me,Lee Child,2015
Stand on Zanzibar,John Brunner,1968
Ways of Seeing,John Berger,1972
The Wicked Girls,Alex Marwood,2008
Seven Ancient Wonders,Matthew Reilly,2005
House of Suns,Alastair Reynolds,2008
Silent Prey,John Sandford,1992
The Pelican Brief,John Grisham,1992
Relentless,Dean Koontz,2009
The Pillars of the Earth,Ken Follett,1989
Cibola Burn,James S.A. Corey,2014
The Widow,Fiona Barton,2016
Abandon,Meg Cabot,2011
Next,Michael Crichton,2006
The Devil Colony,James Rollins,2010
Passion,Lauren Kate,2011
The Courts of Chaos,Roger Zelazny,1978
Scat,Carl Hiaasen,2009
The Killing Game,Iris Johansen,1999
The Body Snatchers,Jack Finney,1955
Mastery,Robert Greene,2012
The Icarus Agenda,Robert Ludlum,1988
Gorky Park,Martin Cruz Smith,1981
Libra ,Don DeLillo,1988
A Kingdom of Dreams ,Judith McNaught,1989
Fade Away,Harlan Coben,1996
Lasher,Anne Rice,1993
Mad About Madeline,Ludwig Bemelmans,1939
Purity,Jonathan Franzen,2015
Lioness Rampant,Tamora Pierce,1988
Midnight,Erin Hunter,2005
By the Light of the Moon,Dean Koontz,2002
The Crossover,Kwame Alexander,2014
The Snow Child,Eowyn Ivey,2012
Jesus Land : A Memoir,Julia Scheeres,2005
Coma,Robin Cook,1977
Appointment in Samarra,John O'Hara,1933
Lab Girl,Hope Jahren,2016
The Bourne Supremacy,Robert Ludlum,1986
Lick,Kylie Scott,2013
Term Limits,Vince Flynn,1997
Song of Solomon,Toni Morrison,1977
No Talking,Andrew Clements,2007
Grandfather's Journey,Allen Say,1993
Bring Up the Bodies,Hilary Mantel,2012
Old School,Jeff Kinney,2015
The Last Precinct,Patricia Cornwell,2000
The Guardian,Nicholas Sparks,2003
Inescapable,Amy A. Bartol,2013
The Hollow,Jessica Verday,2009
She's Come Undone,Wally Lamb,1992
Life & Times of Michael K.,J.M. Coetzee,1983
After,Amy Efaw,2009
The Dolphins of Pern,Anne McCaffrey,1994
Divergent,Veronica Roth,2011
Dance of the Gods,Nora Roberts,2006
The Realm of Possibility,David Levithan,2004
You Will Know Me,Megan Abbott,2016
The Couple Next Door,Shari Lapena,2016
Opposition,Jennifer L. Armentrout,2014
Small Island,Andrea Levy,2004
The Tiger Rising,Kate DiCamillo,2001
Blood Work,Michael Connelly,1998
The Subtle Knife,Philip Pullman,1997
Jamberry,Bruce Degen,1982
Digital Fortress,Dan Brown,1998
Ivanhoe,Walter Scott,1819
Chain Reaction,Simone Elkeles,2011
Storm Prey,John Sandford,2010
False Memory,Dean Koontz,1999
The Plum Tree,Ellen Marie Wiseman,2012
Labor Day,Joyce Maynard,2009
Rising storm,Erin Hunter,2005
Forever,Maggie Stiefvater,2011
The Christmas Shoes,Donna VanLiere,2001
Shiloh,Phyllis Reynolds Naylor,1991
Dark Fire,C.J. Sansom,2004
Looking for Alaska,John Green,2005
An Itchy Day,Norman Bridwell,1963
Grave Peril,Jim Butcher,2001
Lead,Kylie Scott,2014
Sugar Daddy,Lisa Kleypas,2007
Gift from the Sea,Anne Morrow Lindbergh,1955
Notes from a Small Island,Bill Bryson,1995
Artemis Fowl,Eoin Colfer,2001
Passion Unleashed,Larissa Ione,2009
A Corner of the Universe,Ann M. Martin,2002
Shadow and Bone,Leigh Bardugo,2012
Claim Me,J. Kenner,2013
The White Queen,Philippa Gregory,2009
The Wedding,Nicholas Sparks,2003
Cause of Death,Patricia Cornwell,1996
Doomsday Book,Connie Willis,1992
Lost Horizon,James Hilton,1933
Starcrossed,Josephine Angelini,2011
The Cruelest Month,Louise Penny,2007
Cleopatra: A Life,Stacy Schiff,2006
Ancillary Mercy,Ann Leckie,2015
Something Like Fate,Susane Colasanti,2010
The Snow Leopard,Peter Matthiessen,1978
Flirt,Laurell K. Hamilton,2009
Salem's Lot,Stephen King,1975
Heat,Mike Lupica,2006
Zodiac,Robert Graysmith,1986
Crush,Richard Siken,2005
The Soldiers of Halla,D.J. MacHale,2009
Tell-All,Chuck Palahniuk,2010
The Enemy,Lee Child,2004
The Crossing,Michael Connelly,2015
The Bear and the Dragon,Tom Clancy,2000
Sleeping Giants,Sylvain Neuvel,2016
Family Matters,Rohinton Mistry,2001
The Samurai's Garden,Gail Tsukiyama,1994
Het diner,"Herman Koch, Sam Garrett",2009
A Fatal Grace,Louise Penny,2007
Midnight Alley,Rachel Caine,2007
Ross Poldark,Winston Graham,1945
Centennial,James A. Michener,1974
Follow the River,James Alexander Thom,1981
Empire of Storms,Sarah J. Maas,2016
Three Fates,Nora Roberts,2002
The Crystal Shard,R.A. Salvatore,1988
Sister Carrie,Theodore Dreiser,1900
Girl Online,"Zoe Sugg, Siobhan Curham",2014
Morning Star,Pierce Brown,2016
"River, Cross My Heart",Breena Clarke,1999
How to Love,Katie Cotugno,2013
Idoru,William Gibson,1996
Red Seas Under Red Skies,Scott Lynch,2007
King Leopold's Ghost,Adam Hochschild,1998
Tiger's Curse,Colleen Houck,2011
Any Human Heart,William  Boyd,2002
O Pioneers!,Willa Cather,1913
The Ship of Brides,Jojo Moyes,2005
Joker,"Brian Azzarello, Lee Bermejo",2008
The Return: Nightfall,L.J. Smith,2009
Origin,Jennifer L. Armentrout,2013
Red Sparrow,Jason  Matthews,2013
Lisey's Story,Stephen King,2006
A Separate Reality,Carlos Castaneda,1968
Knowing God,J.I. Packer,1973
Dust,Patricia Cornwell,2013
Homegoing,Yaa Gyasi,2016
Desires of the Dead,Kimberly Derting,2011
Unhinged,A.G. Howard,2014
Kiss an Angel ,Susan Elizabeth Phillips,1996
Only Time Will Tell,Jeffrey Archer,2011
Water for Elephants,Sara Gruen,2006
Noises Off,Michael Frayn,1982
A Clash of Kings,George R.R. Martin,1998
A Moveable Feast,Ernest Hemingway,1964
The First Commandment,Brad Thor,2007
On Photography,Susan Sontag,1973
Silver Borne,Patricia Briggs,2010
Supernova: Akar,Dee Lestari,2002
What We Keep ,Elizabeth Berg,1998
Twenty Wishes,Debbie Macomber,2008
Ramona the Pest,Beverly Cleary,1968
The Devil's Arithmetic,Jane Yolen,1988
Cross My Heart,James Patterson,2013
Horde,Ann Aguirre,2013
Flowers in the Attic,V.C. Andrews,1979
Dies the Fire ,S.M. Stirling,2004
Forever Amber,Kathleen Winsor,1944
Carrie,Stephen King,1974
Saint Maybe,Anne Tyler,1991
The Villa,Nora Roberts,2001
The Skin I'm In,Sharon G. Flake,1998
Mother of Pearl,Melinda Haynes,1999
The Golem and the Jinni,Helene Wecker,2013
Home ,Harlan Coben,2016
The Best Nest,P.D. Eastman,1968
The Witness,Nora Roberts,2012
Plain Truth,Jodi Picoult,2000
I'm OK-You're OK,Thomas A. Harris,1967
Something Like Normal,Trish Doller,2012
A Great Reckoning,Louise Penny,2016
Sushi for Beginners,Marian Keyes,2000
Tell Me Your Dreams,Sidney Sheldon,1998
Day 21,Kass Morgan,2014
Die Again,Tess Gerritsen,2014
Einstein's Dreams,Alan Lightman,1992
The Affair,Lee Child,2011
Paradise,Judith McNaught,1991
The Kitchen House,Kathleen Grissom,2010
Azincourt ,Bernard Cornwell,2008
Night Prey,John Sandford,1994
Angel Fire,L.A. Weatherly,2011
The Mask,"Owen  West, Dean Koontz",1981
Benediction,Kent Haruf,2013
The Halfling's Gem,R.A. Salvatore,1990
The Second Ship,Richard   Phillips,2006
Liar & Spy,Rebecca Stead,2012
Make Way for Ducklings,Robert McCloskey,1941
The Son,Philipp Meyer,2012
American Pastoral,Philip Roth,1997
Wall and Piece,Banksy,1988
Sult,"Knut Hamsun, George Egerton",1890
Arcadia,Tom Stoppard,1993
Wayward,Blake Crouch,2013
The Republic of Thieves,Scott Lynch,2013
Frog and Toad All Year,Arnold Lobel,1976
Mornings on Horseback,David McCullough,1981
Arc de Triomphe,Erich Maria Remarque,1945
Hammered,Kevin Hearne,2011
The Iron Knight,Julie Kagawa,2011
The Gnostic Gospels,Elaine Pagels,1979
Different Seasons,Stephen King,1982
I is for Innocent,Sue Grafton,1992
Half the World,Joe Abercrombie,2015
The Reef,Nora Roberts,1998
The Monsters of Templeton,Lauren Groff,2008
"No, David!",David Shannon,1998
Essays in Love,Alain de Botton,1993
The Blood of Flowers,Anita Amirrezvani,2007
Drachenreiter,Cornelia Funke,1997
The Lucky One,Nicholas Sparks,2008
The Icebound Land,John Flanagan,2005
Queste,"Angie Sage, Mark Zug",2008
I Do (But I Don't),Cara Lockwood,2003
Cold Mountain,Charles Frazier,1997
The Sleeping Doll,Jeffery Deaver,2007
Welcome to Dead House,R.L. Stine,1992
Memories of Midnight,Sidney Sheldon,1990
Nantucket Nights,Elin Hilderbrand,2002
Crossed,Ally Condie,2011
"Billy Budd, Sailor",Herman Melville,1924
The Rising,Kelley Armstrong,2013
Dragonsong ,Anne McCaffrey,1976
Concealed in Death,J.D. Robb,2014
Harlequin,Bernard Cornwell,2000
Hero,Perry Moore,2007
Halfway to the Grave,Jeaniene Frost,2007
Sixth Grave on the Edge,Darynda Jones,2014
The Lion's Lady,Julie Garwood,1988
Twilight and History,Nancy Reagin,2010
One Tiny Lie,K.A. Tucker,2013
Hide and Seek,James Patterson,1995
Kings Rising,C.S. Pacat,2016
The Burning Wire,Jeffery Deaver,2010
No Place to Run,Maya Banks,2010
Heat Lightning,John Sandford,2008
Bird Box,Josh Malerman,2014
Love and War ,John Jakes,1984
The Arrival,Shaun Tan,2006
Turning Angel,Greg Iles,2005
Redeemed,"P.C. Cast, Kristin Cast",2014
Sacred,Dennis Lehane,1997
One Silent Night,Sherrilyn Kenyon,2008
Martin the Warrior,Brian Jacques,1993
The Awakening,Kate Chopin,1899
Retribution,Sherrilyn Kenyon,2011
The Burgess Boys,Elizabeth Strout,2013
Fates and Furies,Lauren Groff,2015
Chanakya's Chant,Ashwin Sanghi,2010
A Walk in the Woods,Bill Bryson,1997
Cinder,Marissa Meyer,2012
The Beginner's Goodbye,Anne Tyler,2012
The Burden of Proof,Scott Turow,1990
Burning For Revenge,John Marsden,1997
The Pigeon Finds a Hot Dog!,Mo Willems,2004
Broken for You,Stephanie Kallos,2004
Ruthless,Sara Shepard,2011
Eventide,Kent Haruf,2004
The Gift,Cecelia Ahern,2008
The Sins of the Father,Jeffrey Archer,2012
The Woman Upstairs,Claire Messud,2013
The Sympathizer,Viet Thanh Nguyen,2015
Hellboy: Wake the Devil,Mike Mignola,1994
False Impression,Jeffrey Archer,2005
The Best of Me,Nicholas Sparks,2010
Body Surfing,Anita Shreve,2007
The Surgeon,Tess Gerritsen,2001
Pure,Jennifer L. Armentrout,2012
The Robe,Lloyd C. Douglas,1942
The Naturals,Jennifer Lynn Barnes,2013
River of Blue Fire,Tad Williams,1998
The Left Hand of God ,Paul  Hoffman,2010
Low Country,Anne Rivers Siddons,1998
Winter Solstice,Rosamunde Pilcher,2000
The Wicked Will Rise,Danielle  Paige,2015
Olivia,Ian Falconer,2000
The Golem's Eye,Jonathan Stroud,2004
The Shawshank Redemption,Stephen King,1982
Best Served Cold,Joe Abercrombie,2009
Perfect,Rachel Joyce,2013
A Sand County Almanac,Aldo Leopold,1949
The Heart of a Woman,Maya Angelou,1981
To Have and Have Not ,Ernest Hemingway,1937
"Vampire, Interrupted",Lynsay Sands,2008
In Her Shoes,Jennifer Weiner,2002
Use of Weapons,Iain M. Banks,1990
Insurgent,Veronica Roth,2012
Timbuktu,Paul Auster,1999
Who Do You Love,Jennifer Weiner,2015
Way Station,Clifford D. Simak,1963
The Mauritius Command,Patrick O'Brian,1977
Through Black Spruce,Joseph Boyden,2008
Fame,Karen Kingsbury,2005
Something Rotten,Jasper Fforde,2004
Size 14 Is Not Fat Either,Meg Cabot,2006
Truman,David McCullough,1992
Judas Unchained,Peter F. Hamilton,2005
The Bone Clocks,David Mitchell,2014
Chosen Prey,John Sandford,2001
Invisible,Paul Auster,2009
Olive Kitteridge,Elizabeth Strout,2008
The Painted Girls,Cathy Marie Buchanan,2012
Fantastic Voyage,Isaac Asimov,1966
Big Sur,"Jack Kerouac, Aram Saroyan",1962
Foundation,Isaac Asimov,1951
"In a Dark, Dark Wood ",Ruth Ware,2015
The Door into Summer,Robert A. Heinlein,1957
The Wednesday Letters,Jason F. Wright,2007
Trading Up,Candace Bushnell,2003
The Hammer of Thor,Rick Riordan,2016
The Wolf Gift,Anne Rice,2012
Lush Life,Richard Price,2008
Vision in Silver ,Anne Bishop,2015
Pygmy,Chuck Palahniuk,2009
Vanishing Girls,Lauren Oliver,2015
Specials,Scott Westerfeld,2006
Pure,Julianna Baggott,2012
The Four Loves,C.S. Lewis,1960
Vagabond,Bernard Cornwell,2002
Clouds of Witness,Dorothy L. Sayers,1926
"I, Alex Cross",James Patterson,2009
You Against Me,Jenny Downham,2010
Bones of the Hills,Conn Iggulden,2008
The Fever,Megan Abbott,2014
Fifth Business,Robertson Davies,1970
A Theory of Justice,John Rawls,1971
Beaches,Iris Rainer Dart,1985
World Without End,Ken Follett,2007
Creation in Death ,J.D. Robb,2007
Void Moon,Michael Connelly,1999
Tripwire,Lee Child,1999
Found,Margaret Peterson Haddix,2008
Fairest,Gail Carson Levine,2006
Angelfire,Courtney Allison Moulton,2011
Syren,Angie Sage,2009
The Covenant,James A. Michener,1980
Blowback,Brad Thor,2005
The Key to Rebecca,Ken Follett,1980
The Children's Book,A.S. Byatt,2009
Hunted,Kevin Hearne,2013
The High Window,Raymond Chandler,1942
Never Go Back ,Lee Child,2013
A Lesson Before Dying,Ernest J. Gaines,1993
Everlost,Neal Shusterman,2006
Death of Kings,Bernard Cornwell,2011
Winter in Madrid,C.J. Sansom,2006
The Ruins of Gorlan,John Flanagan,2004
The Luminaries,Eleanor Catton,2013
The Amber Room,Steve Berry,2003
Marked,"P.C. Cast, Kristin Cast",2007
Picture Perfect,Jodi Picoult,1995
The Vision,Dean Koontz,1977
Novecento,Alessandro Baricco,1994
Lost in Shangri-la,Mitchell Zuckoff,2011
Tarzan of the Apes,Edgar Rice Burroughs,1912
Babbitt,Sinclair Lewis,1922
Milkweed,Jerry Spinelli,2003
Clapton: The Autobiography,Eric Clapton,2007
Crow Lake,Mary Lawson,2002
The High Lord,Trudi Canavan,2002
Middlesex,Jeffrey Eugenides,2002
Ghostgirl,Tonya Hurley,2008
An Ideal Husband,Oscar Wilde,1893
The Last Unicorn,Peter S. Beagle,1968
Juliet,Anne Fortier,2010
Virgin River,Robyn Carr,2007
Of Poseidon,Anna Banks,2012
The Good Earth,Pearl S. Buck,1931
Destined,Aprilynne Pike,2012
Secondhand Souls,Christopher Moore,2015
G is for Gumshoe,Sue Grafton,1990
When Crickets Cry,Charles Martin,2006
The Ghost Bride,Yangsze Choo,2013
Shadows in Flight,Orson Scott Card,2011
How to Eat Fried Worms,Thomas Rockwell,1973
Excavation,James Rollins,2000
The Painted Man,Peter V. Brett,2008
When We Were Orphans,Kazuo Ishiguro,2000
Scars,Cheryl Rainfield,2010
Moloka'i,Alan Brennert,2003
The Men Who Stare at Goats,Jon Ronson,2004
Final Jeopardy,Linda Fairstein,1996
Wake,Lisa McMann,2008
Swapping Lives,Jane Green,2006
Hard Choices,Hillary Rodham Clinton,2013
Simple Genius,David Baldacci,2007
Dog Days,Jeff Kinney,2009
"Farewell, My Lovely",Raymond Chandler,1940
Crash,J.G. Ballard,1973
